Date,Open,High,Low,Close,Adj Close,Volume,percentage
2014-05-22,28.820.000.000,28.960.000.000,28.520.000.000,28.520.000.000,22.455.128.906,9540000,"302096,44%"
2014-05-23,28.100.000.000,28.560.000.000,28.100.000.000,28.560.000.000,22.486.621.094,8511650,"330135,76%"
2014-05-26,28.400.000.000,28.640.000.000,28.300.000.000,28.440.000.000,22.392.134.766,3735600,"760252,70%"
2014-05-27,28.340.000.000,28.460.000.000,28.060.000.000,28.140.000.000,22.155.931.641,4748400,"596832,62%"
2014-05-28,28.380.000.000,28.700.000.000,28.180.000.000,28.660.000.000,22.565.355.469,9200950,"308446,41%"
2014-05-29,29.000.000.000,29.300.000.000,28.800.000.000,29.200.000.000,22.990.515.625,12521500,"231601,65%"
2014-05-30,29.400.000.000,29.640.000.000,28.860.000.000,28.860.000.000,22.722.828.125,15831050,"185710,99%"
2014-06-02,28.860.000.000,29.160.000.000,28.780.000.000,29.100.000.000,22.911.787.109,7439450,"387931,90%"
2014-06-03,29.680.000.000,29.900.000.000,29.300.000.000,29.400.000.000,23.147.992.188,17234250,"172215,21%"
2014-06-05,29.320.000.000,29.600.000.000,29.000.000.000,29.140.000.000,22.943.281.250,13507050,"217071,83%"
2014-06-09,29.400.000.000,29.460.000.000,28.040.000.000,28.180.000.000,22.187.427.734,22269600,"132018,54%"
2014-06-10,28.420.000.000,28.760.000.000,28.100.000.000,28.720.000.000,22.612.593.750,9214100,"308440,33%"
2014-06-11,28.240.000.000,28.600.000.000,28.240.000.000,28.440.000.000,22.392.134.766,8625750,"327391,82%"
2014-06-12,28.600.000.000,28.600.000.000,28.020.000.000,28.260.000.000,22.250.412.109,12943150,"220966,30%"
2014-06-13,28.040.000.000,28.080.000.000,27.260.000.000,27.340.000.000,21.526.052.734,18589050,"150841,49%"
2014-06-16,27.600.000.000,27.640.000.000,27.240.000.000,27.480.000.000,21.636.287.109,15319950,"180157,25%"
2014-06-17,27.200.000.000,27.560.000.000,27.020.000.000,27.480.000.000,21.636.287.109,13476750,"201829,08%"
2014-06-18,27.460.000.000,27.520.000.000,27.120.000.000,27.160.000.000,21.384.337.891,11044350,"248633,92%"
2014-06-19,26.900.000.000,26.980.000.000,26.400.000.000,26.460.000.000,20.833.199.219,22339700,"120413,43%"
2014-06-20,26.600.000.000,26.600.000.000,25.920.000.000,26.020.000.000,20.486.759.766,23902650,"111284,73%"
2014-06-23,26.420.000.000,26.640.000.000,26.320.000.000,26.440.000.000,20.817.445.313,12488250,"211558,87%"
2014-06-24,26.800.000.000,27.080.000.000,26.640.000.000,26.900.000.000,21.179.617.188,11890850,"225383,38%"
2014-06-25,26.600.000.000,26.660.000.000,26.360.000.000,26.400.000.000,20.785.947.266,10231900,"259971,27%"
2014-06-26,26.180.000.000,26.860.000.000,26.140.000.000,26.500.000.000,20.864.685.547,12765300,"205087,23%"
2014-06-27,26.140.000.000,26.380.000.000,26.120.000.000,26.220.000.000,20.652.019.531,8953050,"291967,54%"
2014-06-30,26.200.000.000,26.480.000.000,26.180.000.000,26.440.000.000,20.825.304.688,8881050,"295010,16%"
2014-07-01,26.160.000.000,26.280.000.000,26.020.000.000,26.200.000.000,20.636.267.578,8725400,"299814,34%"
2014-07-02,26.340.000.000,26.620.000.000,26.120.000.000,26.600.000.000,20.951.326.172,11139250,"236461,16%"
2014-07-03,26.720.000.000,26.720.000.000,26.320.000.000,26.360.000.000,20.762.292.969,8543050,"312768,86%"
2014-07-04,26.440.000.000,26.520.000.000,26.060.000.000,26.120.000.000,20.573.259.766,5978850,"442225,51%"
2014-07-07,25.820.000.000,26.020.000.000,25.800.000.000,25.840.000.000,20.352.720.703,9437050,"273602,45%"
2014-07-08,25.880.000.000,26.380.000.000,25.740.000.000,25.900.000.000,20.399.976.563,12073200,"214359,08%"
2014-07-09,25.740.000.000,26.160.000.000,25.660.000.000,26.160.000.000,20.604.757.813,11829900,"217584,26%"
2014-07-10,26.160.000.000,26.220.000.000,26.040.000.000,26.120.000.000,20.573.259.766,8960200,"291957,77%"
2014-07-11,26.000.000.000,26.040.000.000,25.640.000.000,25.680.000.000,20.226.691.406,10779600,"241196,33%"
2014-07-14,25.960.000.000,26.000.000.000,25.720.000.000,25.720.000.000,20.258.205.078,7082150,"366555,35%"
2014-07-15,26.000.000.000,26.460.000.000,25.940.000.000,26.400.000.000,20.793.794.922,11976050,"217099,96%"
2014-07-16,26.260.000.000,26.460.000.000,26.220.000.000,26.420.000.000,20.809.552.734,9114200,"288121,83%"
2014-07-17,26.520.000.000,26.700.000.000,26.400.000.000,26.600.000.000,20.951.326.172,10922700,"242797,11%"
2014-07-18,26.300.000.000,26.860.000.000,26.280.000.000,26.860.000.000,21.156.113.281,9742650,"269947,09%"
2014-07-21,26.980.000.000,27.200.000.000,26.860.000.000,27.060.000.000,21.313.640.625,8059950,"334741,53%"
2014-07-22,26.960.000.000,27.160.000.000,26.900.000.000,26.960.000.000,21.234.876.953,6300950,"427871,99%"
2014-07-23,27.080.000.000,27.140.000.000,26.700.000.000,26.760.000.000,21.077.353.516,6417300,"421984,32%"
2014-07-24,27.000.000.000,27.160.000.000,26.620.000.000,27.100.000.000,21.345.146.484,8051700,"335332,91%"
2014-07-25,26.920.000.000,27.100.000.000,26.700.000.000,27.100.000.000,21.345.146.484,8790150,"306251,88%"
2014-07-28,27.100.000.000,27.340.000.000,26.880.000.000,27.160.000.000,21.392.410.156,8992550,"301360,57%"
2014-07-29,27.100.000.000,27.760.000.000,27.060.000.000,27.720.000.000,21.833.486.328,12809300,"211565,03%"
2014-07-30,27.760.000.000,28.160.000.000,27.480.000.000,27.900.000.000,21.975.267.578,17359450,"159912,90%"
2014-07-31,27.480.000.000,27.700.000.000,26.720.000.000,26.860.000.000,21.156.113.281,24351350,"112847,95%"
2014-08-01,26.100.000.000,26.560.000.000,25.840.000.000,25.840.000.000,20.352.720.703,28231050,"92451,40%"
2014-08-04,26.000.000.000,26.340.000.000,25.820.000.000,26.340.000.000,20.746.535.156,12066750,"215468,13%"
2014-08-05,26.020.000.000,26.420.000.000,26.000.000.000,26.320.000.000,20.730.783.203,8626450,"301630,45%"
2014-08-06,26.120.000.000,26.320.000.000,25.900.000.000,26.000.000.000,20.478.738.281,10830100,"241179,68%"
2014-08-07,26.000.000.000,26.040.000.000,25.700.000.000,25.800.000.000,20.321.210.938,9527250,"272901,41%"
2014-08-08,25.680.000.000,25.700.000.000,24.960.000.000,25.000.000.000,19.691.093.750,20621450,"124530,53%"
2014-08-11,25.500.000.000,25.640.000.000,25.140.000.000,25.400.000.000,20.006.150.391,18619250,"136955,03%"
2014-08-12,25.400.000.000,25.880.000.000,25.240.000.000,25.320.000.000,19.943.146.484,8995700,"282357,13%"
2014-08-13,25.500.000.000,25.500.000.000,24.960.000.000,25.280.000.000,19.911.638.672,12845000,"198520,83%"
2014-08-14,25.480.000.000,25.640.000.000,25.080.000.000,25.220.000.000,19.864.376.953,10447350,"243889,60%"
2014-08-18,25.580.000.000,25.600.000.000,25.000.000.000,25.000.000.000,19.691.093.750,10518950,"243180,17%"
2014-08-19,25.280.000.000,25.460.000.000,25.060.000.000,25.080.000.000,19.754.113.281,10044400,"251682,53%"
2014-08-20,25.280.000.000,25.420.000.000,25.020.000.000,25.220.000.000,19.864.376.953,9430600,"268063,54%"
2014-08-21,25.100.000.000,25.220.000.000,24.620.000.000,24.700.000.000,19.454.802.734,17105400,"146737,29%"
2014-08-22,24.900.000.000,24.940.000.000,24.700.000.000,24.940.000.000,19.643.833.984,8407650,"296158,86%"
2014-08-25,24.620.000.000,24.620.000.000,24.420.000.000,24.560.000.000,19.344.535.156,11577200,"212659,36%"
2014-08-26,24.700.000.000,24.700.000.000,24.420.000.000,24.440.000.000,19.250.017.578,10719450,"230422,27%"
2014-08-27,24.460.000.000,24.740.000.000,24.440.000.000,24.600.000.000,19.376.042.969,12171000,"200969,52%"
2014-08-28,25.160.000.000,25.160.000.000,24.720.000.000,24.840.000.000,19.565.070.313,10311850,"243991,14%"
2014-08-29,24.760.000.000,24.760.000.000,24.560.000.000,24.680.000.000,19.439.054.688,14558250,"170075,39%"
2014-09-01,24.720.000.000,24.740.000.000,24.480.000.000,24.520.000.000,19.313.023.438,5664050,"436436,83%"
2014-09-02,24.420.000.000,24.500.000.000,23.880.000.000,23.880.000.000,18.808.935.547,15899600,"153588,77%"
2014-09-03,24.000.000.000,24.000.000.000,23.600.000.000,23.780.000.000,18.730.166.016,21238750,"113001,00%"
2014-09-04,24.200.000.000,24.320.000.000,24.040.000.000,24.200.000.000,19.060.980.469,12099950,"200000,83%"
2014-09-05,24.300.000.000,24.320.000.000,23.900.000.000,24.020.000.000,18.919.203.125,10770400,"225618,36%"
2014-09-11,24.000.000.000,24.140.000.000,23.840.000.000,23.840.000.000,18.777.429.688,23309200,"102963,64%"
2014-09-12,24.000.000.000,24.160.000.000,24.000.000.000,24.020.000.000,18.919.203.125,10872350,"220743,45%"
2014-09-15,24.140.000.000,24.160.000.000,23.920.000.000,24.000.000.000,18.903.453.125,7161500,"337080,22%"
2014-09-16,24.160.000.000,24.300.000.000,24.020.000.000,24.120.000.000,18.997.970.703,7092400,"340646,33%"
2014-09-17,24.140.000.000,24.520.000.000,24.140.000.000,24.520.000.000,19.313.023.438,7545750,"319915,18%"
2014-09-18,24.600.000.000,24.600.000.000,24.080.000.000,24.200.000.000,19.060.980.469,9476750,"259582,66%"
2014-09-19,24.460.000.000,24.460.000.000,24.120.000.000,24.200.000.000,19.060.980.469,13435050,"182061,10%"
2014-09-22,24.080.000.000,24.080.000.000,23.600.000.000,23.760.000.000,18.714.416.016,16022100,"150292,41%"
2014-09-23,23.560.000.000,23.700.000.000,23.220.000.000,23.220.000.000,18.289.087.891,19541400,"120564,55%"
2014-09-24,23.040.000.000,23.220.000.000,22.820.000.000,23.000.000.000,18.115.810.547,15789200,"145922,53%"
2014-09-25,23.240.000.000,23.320.000.000,22.940.000.000,23.120.000.000,18.210.324.219,19414500,"119704,34%"
2014-09-26,23.040.000.000,23.700.000.000,22.960.000.000,23.700.000.000,18.667.160.156,12413550,"185603,63%"
2014-09-29,23.860.000.000,24.000.000.000,23.400.000.000,23.900.000.000,18.824.687.500,9401000,"253802,79%"
2014-09-30,23.700.000.000,23.760.000.000,23.300.000.000,23.680.000.000,18.651.402.344,12379300,"191448,63%"
2014-10-01,23.480.000.000,23.660.000.000,23.120.000.000,23.120.000.000,18.210.324.219,11929800,"196818,05%"
2014-10-02,23.300.000.000,23.300.000.000,22.820.000.000,22.820.000.000,17.974.035.156,12732750,"182992,68%"
2014-10-06,22.900.000.000,23.120.000.000,22.760.000.000,23.020.000.000,18.131.554.688,21252900,"107750,00%"
2014-10-07,23.240.000.000,23.720.000.000,23.240.000.000,23.240.000.000,18.304.833.984,10149150,"228984,69%"
2014-10-08,22.840.000.000,23.020.000.000,22.480.000.000,22.600.000.000,17.800.748.047,14720550,"155157,25%"
2014-10-10,22.000.000.000,22.280.000.000,21.980.000.000,22.100.000.000,17.406.927.734,21837450,"100744,36%"
2014-10-13,21.640.000.000,22.540.000.000,21.560.000.000,22.160.000.000,17.454.191.406,11344750,"190749,02%"
2014-10-14,22.540.000.000,22.920.000.000,22.400.000.000,22.540.000.000,17.753.496.094,16572550,"136008,04%"
2014-10-15,22.560.000.000,22.900.000.000,22.400.000.000,22.500.000.000,17.721.986.328,14143600,"159506,77%"
2014-10-16,22.320.000.000,22.420.000.000,22.080.000.000,22.300.000.000,17.564.458.984,15148300,"147343,27%"
2014-10-17,22.120.000.000,22.300.000.000,21.740.000.000,21.780.000.000,17.154.884.766,16281750,"135857,63%"
2014-10-20,22.300.000.000,22.340.000.000,22.020.000.000,22.120.000.000,17.422.681.641,9476750,"235312,74%"
2014-10-21,21.880.000.000,22.000.000.000,21.620.000.000,21.660.000.000,17.060.367.188,11766050,"185958,75%"
2014-10-22,21.940.000.000,22.080.000.000,21.800.000.000,22.080.000.000,17.391.175.781,11127700,"197165,63%"
2014-10-23,22.260.000.000,22.260.000.000,21.800.000.000,21.880.000.000,17.233.652.344,8505900,"261700,70%"
2014-10-24,22.060.000.000,22.240.000.000,21.840.000.000,22.240.000.000,17.517.201.172,8378450,"263294,52%"
2014-10-27,22.020.000.000,22.220.000.000,21.740.000.000,21.900.000.000,17.249.402.344,8388600,"262499,11%"
2014-10-28,21.800.000.000,22.000.000.000,21.720.000.000,21.820.000.000,17.186.386.719,6243850,"349143,56%"
2014-10-29,22.000.000.000,22.600.000.000,21.800.000.000,22.600.000.000,17.800.748.047,13726100,"160278,59%"
2014-10-30,22.580.000.000,23.660.000.000,22.300.000.000,23.620.000.000,18.604.150.391,24566950,"91912,10%"
2014-10-31,23.960.000.000,25.000.000.000,23.700.000.000,24.880.000.000,19.596.576.172,38623150,"62035,33%"
2014-11-03,25.000.000.000,25.040.000.000,24.320.000.000,24.700.000.000,19.454.802.734,13475800,"185517,74%"
2014-11-04,24.380.000.000,24.840.000.000,24.100.000.000,24.340.000.000,19.171.250.000,13000300,"187534,13%"
2014-11-05,24.300.000.000,24.500.000.000,23.880.000.000,24.040.000.000,18.934.957.031,10162150,"239122,63%"
2014-11-06,23.960.000.000,24.200.000.000,23.860.000.000,24.080.000.000,18.966.462.891,8570150,"279575,04%"
2014-11-07,24.360.000.000,24.360.000.000,23.900.000.000,24.120.000.000,18.997.970.703,6030200,"403966,70%"
2014-11-10,24.520.000.000,25.380.000.000,24.440.000.000,25.360.000.000,19.974.650.391,19202900,"127689,05%"
2014-11-11,25.100.000.000,25.220.000.000,24.540.000.000,24.620.000.000,19.391.787.109,12141400,"206730,69%"
2014-11-12,24.620.000.000,24.680.000.000,24.380.000.000,24.600.000.000,19.376.042.969,9079600,"271157,32%"
2014-11-13,24.560.000.000,24.640.000.000,23.980.000.000,24.000.000.000,18.903.453.125,11547150,"212693,18%"
2014-11-14,24.020.000.000,24.020.000.000,23.600.000.000,23.880.000.000,18.808.935.547,10621750,"226139,76%"
2014-11-17,23.800.000.000,24.400.000.000,23.640.000.000,24.100.000.000,18.982.216.797,9693950,"245513,95%"
2014-11-18,24.400.000.000,24.540.000.000,24.300.000.000,24.400.000.000,19.218.513.672,10754700,"226877,55%"
2014-11-19,24.760.000.000,24.760.000.000,24.240.000.000,24.360.000.000,19.187.007.813,12502750,"198036,43%"
2014-11-20,24.120.000.000,24.400.000.000,24.120.000.000,24.200.000.000,19.060.980.469,10024150,"240618,91%"
2014-11-21,24.380.000.000,24.520.000.000,24.340.000.000,24.460.000.000,19.265.767.578,12336350,"197627,34%"
2014-11-24,24.940.000.000,24.960.000.000,24.200.000.000,24.400.000.000,19.218.513.672,10284300,"242505,57%"
2014-11-25,24.480.000.000,24.480.000.000,23.800.000.000,23.800.000.000,18.745.919.922,17811050,"137442,77%"
2014-11-26,23.800.000.000,24.220.000.000,23.640.000.000,24.020.000.000,18.919.203.125,12287900,"193686,47%"
2014-11-27,25.460.000.000,26.020.000.000,25.280.000.000,25.280.000.000,19.911.638.672,44377800,"57371,03%"
2014-11-28,25.900.000.000,25.920.000.000,25.480.000.000,25.740.000.000,20.273.953.125,9844550,"263089,73%"
2014-12-01,25.880.000.000,25.960.000.000,25.740.000.000,25.900.000.000,20.399.976.563,12866850,"201137,03%"
2014-12-02,25.900.000.000,25.900.000.000,25.320.000.000,25.900.000.000,20.399.976.563,9222700,"280828,82%"
2014-12-03,26.000.000.000,26.020.000.000,25.900.000.000,25.960.000.000,20.447.242.188,9735500,"267063,84%"
2014-12-04,26.040.000.000,26.060.000.000,25.960.000.000,26.000.000.000,20.478.738.281,8871350,"293529,17%"
2014-12-05,26.280.000.000,26.280.000.000,26.000.000.000,26.040.000.000,20.510.250.000,5637800,"466139,27%"
2014-12-08,26.060.000.000,26.420.000.000,26.040.000.000,26.380.000.000,20.778.046.875,7916550,"329183,80%"
2014-12-09,26.380.000.000,27.140.000.000,26.380.000.000,26.980.000.000,21.250.625.000,13553100,"194641,82%"
2014-12-10,26.920.000.000,26.920.000.000,26.340.000.000,26.340.000.000,20.746.535.156,15977800,"168483,77%"
2014-12-11,26.340.000.000,26.380.000.000,25.880.000.000,26.100.000.000,20.557.503.906,20490850,"128545,18%"
2014-12-12,26.060.000.000,26.080.000.000,25.480.000.000,25.720.000.000,20.258.205.078,14397250,"181006,79%"
2014-12-15,25.600.000.000,25.600.000.000,25.200.000.000,25.460.000.000,20.053.414.063,14337950,"178547,14%"
2014-12-16,25.400.000.000,25.780.000.000,25.360.000.000,25.580.000.000,20.147.931.641,12894750,"196979,39%"
2014-12-17,25.580.000.000,25.660.000.000,25.060.000.000,25.320.000.000,19.943.146.484,13088650,"195436,50%"
2014-12-18,25.320.000.000,25.580.000.000,25.040.000.000,25.320.000.000,19.943.146.484,11808250,"214426,35%"
2014-12-19,25.880.000.000,26.560.000.000,25.740.000.000,26.560.000.000,20.919.822.266,18356500,"140985,48%"
2014-12-22,26.900.000.000,26.940.000.000,26.360.000.000,26.900.000.000,21.187.613.281,17943850,"149912,09%"
2014-12-23,26.920.000.000,26.980.000.000,26.740.000.000,26.780.000.000,21.093.105.469,10976350,"245254,57%"
2014-12-24,26.780.000.000,26.860.000.000,26.780.000.000,26.860.000.000,21.156.113.281,6257000,"428000,64%"
2014-12-26,26.860.000.000,27.100.000.000,26.860.000.000,27.040.000.000,21.297.894.531,11488100,"233807,16%"
2014-12-29,26.900.000.000,26.940.000.000,26.580.000.000,26.580.000.000,21.241.947.266,9637450,"279119,48%"
2014-12-30,26.600.000.000,26.700.000.000,26.420.000.000,26.540.000.000,21.209.984.375,10649100,"249786,37%"
2015-01-02,26.800.000.000,26.800.000.000,26.540.000.000,26.600.000.000,21.257.931.641,8774950,"305414,85%"
2015-01-05,26.720.000.000,26.720.000.000,26.260.000.000,26.660.000.000,21.305.882.813,10139500,"263523,84%"
2015-01-06,26.300.000.000,26.340.000.000,25.760.000.000,25.900.000.000,20.698.513.672,15235500,"172623,15%"
2015-01-07,25.880.000.000,26.220.000.000,25.640.000.000,26.140.000.000,20.890.316.406,14322750,"180691,56%"
2015-01-08,26.780.000.000,26.780.000.000,26.200.000.000,26.280.000.000,21.002.199.219,14477600,"184975,41%"
2015-01-09,26.280.000.000,26.440.000.000,26.280.000.000,26.280.000.000,21.002.199.219,9312400,"282204,37%"
2015-01-12,26.260.000.000,26.380.000.000,26.020.000.000,26.320.000.000,21.034.162.109,8325400,"315420,28%"
2015-01-13,26.280.000.000,26.800.000.000,26.000.000.000,26.780.000.000,21.401.781.250,12293400,"213773,24%"
2015-01-14,26.780.000.000,27.100.000.000,26.700.000.000,26.900.000.000,21.497.677.734,14332250,"186851,33%"
2015-01-15,26.900.000.000,26.980.000.000,26.580.000.000,26.680.000.000,21.321.863.281,14103900,"190727,39%"
2015-01-16,26.680.000.000,26.680.000.000,26.260.000.000,26.320.000.000,21.034.162.109,13568500,"196631,90%"
2015-01-19,26.580.000.000,26.980.000.000,26.400.000.000,26.860.000.000,21.465.716.797,6672950,"398324,58%"
2015-01-20,27.000.000.000,27.440.000.000,26.900.000.000,27.440.000.000,21.929.232.422,13278050,"203343,11%"
2015-01-21,27.340.000.000,27.900.000.000,27.200.000.000,27.900.000.000,22.296.855.469,16612650,"164573,38%"
2015-01-22,27.960.000.000,27.980.000.000,27.560.000.000,27.560.000.000,22.025.136.719,17957700,"155699,23%"
2015-01-23,28.000.000.000,28.000.000.000,27.540.000.000,27.720.000.000,22.153.001.953,12858750,"217750,56%"
2015-01-26,27.500.000.000,27.900.000.000,27.280.000.000,27.780.000.000,22.200.949.219,10153500,"270842,57%"
2015-01-27,27.500.000.000,28.000.000.000,27.480.000.000,28.000.000.000,22.376.773.438,9957200,"276182,06%"
2015-01-28,27.720.000.000,27.800.000.000,27.480.000.000,27.560.000.000,22.025.136.719,10831500,"255920,23%"
2015-01-29,27.360.000.000,27.900.000.000,27.140.000.000,27.200.000.000,21.737.435.547,13702250,"199675,24%"
2015-01-30,27.200.000.000,27.540.000.000,27.200.000.000,27.300.000.000,21.817.355.469,16110000,"168839,23%"
2015-02-02,27.300.000.000,27.540.000.000,27.120.000.000,27.360.000.000,21.865.300.781,10521000,"259481,04%"
2015-02-03,27.600.000.000,27.600.000.000,27.180.000.000,27.320.000.000,21.833.333.984,5654400,"488115,45%"
2015-02-04,27.500.000.000,27.620.000.000,27.180.000.000,27.180.000.000,21.721.445.313,9328900,"294782,88%"
2015-02-05,27.180.000.000,27.380.000.000,26.920.000.000,27.160.000.000,21.705.460.938,6770400,"401453,39%"
2015-02-06,26.920.000.000,27.480.000.000,26.720.000.000,27.440.000.000,21.929.232.422,8005050,"336287,72%"
2015-02-09,27.200.000.000,27.980.000.000,27.140.000.000,27.900.000.000,22.296.855.469,8693500,"312877,44%"
2015-02-10,28.000.000.000,28.000.000.000,27.540.000.000,27.560.000.000,22.025.136.719,6519350,"429490,67%"
2015-02-11,27.480.000.000,27.480.000.000,27.080.000.000,27.100.000.000,21.657.513.672,9973800,"275521,87%"
2015-02-12,26.800.000.000,27.160.000.000,26.620.000.000,26.880.000.000,21.481.699.219,10748200,"249344,08%"
2015-02-13,27.200.000.000,27.220.000.000,26.900.000.000,27.220.000.000,21.753.419.922,6522900,"416992,44%"
2015-02-16,27.360.000.000,27.480.000.000,27.220.000.000,27.480.000.000,21.961.199.219,6226500,"439412,19%"
2015-02-17,27.480.000.000,27.540.000.000,27.280.000.000,27.540.000.000,22.009.152.344,5745000,"478328,98%"
